X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total Power
543.3232,336.9762,72.4625,31.4601,487.5114,549.32,8.0941,160.7262,118.3077,262.0756,549.294,18.0876,533.3036,422.4166,291.9351,28.9064,312.0222,0,566,449.5601,480.8402,559.8676,154.952,0,536.4302,435.5447,152.5085,40.9421,0,88.6988,566,295.1799,98700.0185,101508.3347,76971.9206,88295.4908,98559.3982,95534.9299,93296.3271,96967.6133,84295.8479,91372.5489,100457.275,92150.8226,106470.0602,95370.595,87630.0804,93241.7065,1500822.97
496.7912,316.0826,13.7042,100.587,534.6964,566,24.1589,114.738,151.0203,355.4013,494.6483,62.2487,537.9808,463.2582,285.7529,55.6536,290.676,1.8512,566,437.3006,443.4468,546.3166,162.1058,0,531.8702,362.3142,163.983,15.4079,26.1612,112.6562,566,323.1311,98687.9383,102344.7382,85188.3939,88521.6486,98287.7905,95024.4698,92072.8609,97905.7603,84427.239,91929.1825,95454.7823,87746.2924,106083.418,98880.5107,88963.6115,91523.561,1503042.198
523.0599,351.0884,14.8005,41.5426,491.7524,555.9251,32.1873,145.7533,120.7565,305.3696,566,0,512.734,449.2453,274.8272,10.7687,259.1732,34.6553,566,447.3977,465.8409,510.0917,139.3676,58.1442,534.2358,402.092,173.1495,28.4236,0,50.2617,553.7233,281.9374,96773.6321,95795.2962,83417.5797,89320.3323,93367.7108,95457.3449,90376.9146,94160.205,84946.9807,92447.9856,99519.0377,95520.6239,107498.4062,97234.9714,88996.5197,91698.004,1496531.545
476.2933,351.5987,0,80.5377,494.8555,537.7422,60.1749,145.8547,114.4799,339.03,566,11.0252,566,434.6012,286.9079,37.5661,308.0958,0,519.9934,410.6071,467.9006,566,181.6199,19.6363,566,382.8526,127.5369,9.2592,0,74.2152,521.0745,268.0667,99469.3734,100410.9135,85514.9191,88162.714,98513.8583,94728.4573,93333.4393,95997.5121,85067.8333,91931.5793,100745.2132,94631.8283,106336.1497,94109.0435,88904.6126,92171.9597,1510029.406
496.7764,430.7133,15.0306,85.5963,550.9762,547.5658,54.0747,145.9417,182.6992,294.7182,566,8.8204,566,429.6158,308.9814,0,339.8139,25.909,548.4279,445.7539,459.7886,566,170.9157,4.9734,539.4754,386.769,177.2978,41.8264,24.1202,105.1724,551.6487,311.5566,100054.3452,101458.4486,84518.375,86154.6109,96881.8431,96450.5913,93022.5249,99144.0886,83636.1653,91559.2329,99273.0398,94229.403,106322.8795,94746.6579,89332.5587,92311.9104,1509096.675
511.899,398.2378,23.6135,17.1645,545.9727,521.5417,8.5246,182.072,149.0893,255.2977,566,31.4118,566,410.3127,320.7883,0,321.0994,20.6074,566,367.7644,440.5696,566,172.6077,49.3154,552.6886,393.4796,115.8863,9.1439,26.2104,99.6972,537.1157,279.5325,100060.3136,101048.1459,85069.2112,86634.4623,98056.666,96123.0094,93503.3571,94218.8153,86785.2133,91650.574,100476.0155,96781.3924,106573.6024,92022.9862,88674.8103,92914.3474,1510592.922
549.5298,404.3528,14.9639,28.9686,545.7581,548.7107,88.9106,206.233,108.4678,370.4327,523.1537,27.1431,521.4128,395.2053,294.1494,19.1597,281.6274,0,524.2478,440.156,476.6045,566,228.6188,22.5924,550.965,389.8867,95.788,2.2314,1.6648,69.5217,566,315.8451,99102.3015,99777.4372,83777.3028,90154.1878,98646.5797,95604.8948,94496.3934,94007.8989,83264.1251,95252.2386,98642.3965,94760.5152,106327.4231,90539.8755,89396.9863,91414.855,1505165.411
560.0197,358.7673,0,31.3601,534.2068,525.5648,0,180.2329,148.0933,334.1766,549.0869,24.6358,558.0868,373.788,292.608,25.0941,287.8978,0,533.8262,402.105,431.7445,540.3159,159.4401,12.1503,562.0167,408.9833,121.0665,0,0,117.1241,553.1194,272.796,98713.1191,101326.2325,85906.178,89617.4365,97943.9664,95906.3902,94368.4326,95971.6085,85119.1244,91399.5224,102050.5375,95136.3345,106374.3092,94585.7207,89177.7725,91315.8315,1514912.517
566,385.8847,30.9357,62.6459,566,540.3805,0,187.6109,108.2567,338.5173,562.2154,13.603,551.5586,426.2811,321.2777,2.8465,262.4375,0,562.7977,381.6452,448.4633,564.4591,130.7823,16.9932,566,433.1916,166.5797,28.4841,0,110.5577,543.4011,250.1615,97080.2812,102788.6775,83444.8179,88985.7312,98459.2688,96009.8371,92272.7277,96627.5354,86245.885,92385.9371,100582.1136,93815.7856,106461.5145,95983.3048,88969.069,92401.9267,1512514.413
530.8041,350.0223,15.1271,38.6226,546.2858,558.9749,7.0898,178.8793,132.6847,299.4657,547.4953,0,566,412.1321,322.3373,65.1576,279.4832,0,560.1962,422.0885,421.8503,538.5439,132.8326,16.6655,566,372.2301,157.2699,0,0,109.3773,526.3565,297.626,97685.7297,103520.0075,85177.6745,88091.5294,98601.5367,96499.0659,93359.9116,95646.0515,87232.1158,91413.098,100417.0436,95658.8722,106515.0551,95501.1311,89867.7331,90401.0489,1515587.605
516.9473,400.6994,26.3614,13.8521,560.5883,564.5921,74.8227,215.6668,142.7727,302.8599,539.6911,0,545.8456,362.1374,310.5267,25.6964,291.8671,0,548.4049,406.5692,401.2358,565.1687,165.2073,0,540.5691,400.2501,135.0611,19.9698,15.1325,124.983,566,265.1902,98670.8043,101794.3627,84577.0874,90710.0115,97297.2149,98115.1317,90644.8557,98335.6778,86699.4017,91287.916,100504.934,95764.9777,105682.8799,94012.463,90656.2766,91200.0608,1515954.056
562.4123,409.6487,0,31.299,524.6846,521.4297,6.1576,190.9066,151.9037,341.7643,552.2821,26.5521,531.8114,362.8806,287.827,34.1308,276.9625,0,544.2693,423.6271,431.5961,566,153.2221,7.8668,551.2815,392.026,126.165,18.1036,16.4246,100.1096,566,271.9508,98473.9713,100869.9674,85694.2582,90635.5831,97486.7321,96496.7618,93056.3874,97138.5138,85715.0538,92495.5545,100201.8458,93421.9361,105683.7055,93549.1594,89657.7031,91553.8574,1512130.991
541.3683,383.2125,0,33.0978,566,553.206,16.7664,209.7571,162.7317,316.2989,545.3661,41.4443,566,358.8124,327.091,28.5849,264.6397,0,566,425.0912,388.6327,545.1462,164.8246,30.0806,527.8744,377.8965,134.9222,23.3252,0,124.924,556.2769,256.0834,97949.8482,101862.5721,86523.033,88790.4103,97914.1259,97340.3107,92961.0126,95454.7718,87282.7637,91826.0107,101732.2542,94235.4968,106465.0293,93972.2687,89848.5195,89071.5693,1513229.997
555.1119,387.6603,2.9551,3.2955,566,538.9647,9.7111,190.8072,124.4531,315.1938,539.1018,0,553.0313,409.5716,336.4409,2.1421,269.0078,35.3522,564.259,459.4688,439.5783,555.5011,168.8312,26.4274,550.6322,400.2946,124.0567,0,26.1839,156.4388,553.9501,268.0597,97821.1641,99835.4405,84234.0912,89049.7688,98499.7914,96433.3831,92938.7455,96770.1915,87329.4793,92527.8497,101950.0718,96600.8874,106587.2015,92212.7053,89951.5185,91009.2913,1513751.581
531.5011,415.9724,20.8547,0,555.9812,530.396,8.4481,190.6038,161.1465,344.8974,529.6918,0.3844,547.5371,397.2156,299.111,8.9861,234.3762,16.1838,544.5925,404.6667,415.3656,543.4435,142.5973,36.6784,555.2603,406.4232,124.691,43.7554,12.45,140.0611,566,279.2632,97249.4374,100344.538,84963.8562,89922.8552,98523.8254,96254.0241,90518.6571,96522.9993,85748.7027,93083.4371,101141.3107,94805.5804,106273.3021,91882.0745,90606.0805,91134.3931,1508975.074
537.166,408.9259,2.4621,15.1672,533.3945,543.2585,35.7068,208.3819,122.9432,326.9645,537.6325,0,554.2191,393.3219,293.5222,8.1344,310.3532,0,566,424.7225,460.3291,566,143.187,19.9224,560.4834,408.115,127.2479,6.5801,0,126.3071,566,260.7499,98467.9811,101142.6871,84516.1831,91114.5498,97940.7493,96179.164,92949.4104,96872.4876,86250.9289,92319.5192,101088.0379,96333.3009,106289.5658,94291.2241,89919.7823,92409.0567,1518084.628
394.8832,295.9027,88.1703,131.425,83.3515,227.5444,435.3025,540.6611,12.4597,133.8879,546.8357,223.7039,336.0583,467.7404,167.1324,340.156,482.6418,554.1623,221.5617,74.087,393.7488,424.7577,349.7505,162.9128,226.7862,541.7097,404.5122,40.9945,216.3552,186.6378,317.8593,426.3516,86706.7933,85020.858,92579.389,95656.0414,80121.3331,78932.9248,93917.9571,106052.6079,85987.5376,81137.2049,97184.4963,105555.2568,93290.8331,94608.5079,86689.6104,84765.4009,1448206.752
177.2593,0,198.9422,108.6329,465.3055,566,566,347.6993,492.1186,365.0115,0,369.5118,209.3552,135.3669,0,255.6753,566,187.2561,54.6974,523.6355,566,351.5382,566,243.699,22.6739,154.6847,382.7979,31.2741,110.5693,0,0,428.7303,86245.3099,88868.7995,92510.024,84850.2528,90197.5886,98627.3874,96946.4867,93109.6174,106502.6861,97212.5053,90752.1118,100155.2542,85141.6974,98623.7501,93181.4593,93045.0499,1495969.981
421.1655,469.213,285.859,566,566,566,329.49,0,343.0866,0,315.2324,199.4314,247.0666,353.6898,0,163.6511,254.8989,566,566,566,0,505.0743,0,0,488.2976,50.1371,406.8749,11.211,290.0234,327.5763,566,57.327,99460.6984,81949.1248,84975.9158,92230.7082,106575.7667,98506.9858,102717.0798,96193.24,87469.7461,85373.7561,92221.9435,98753.2706,90077.3653,93232.1436,88149.7473,89810.269,1487697.761
184.6313,81.1234,263.9026,566,299.8839,512.6617,144.0691,114.6445,0,34.2509,440.3385,566,179.0863,462.3719,0,566,145.8054,286.3844,57.7271,533.122,0,32.5359,483.0195,0,380.7632,566,315.8673,204.5099,206.3183,566,279.342,295.5339,93096.6549,87615.4884,92979.9875,97690.4167,103299.5076,106438.9729,89011.7378,96635.7995,87849.7027,88243.2594,89619.6433,101544.3731,89843.4572,88961.8018,84359.1191,97603.4412,1494793.363
271.2606,566,50.1567,196.2658,72.6486,0,431.9898,189.4955,566,0,360.4702,0,244.6262,383.1886,535.6369,375.1527,566,397.7971,109.2518,139.9583,0,326.9931,142.4399,566,65.0057,566,551.0828,164.1278,340.1853,156.0653,566,256.6368,83923.7445,97750.388,93649.8769,92764.8039,102698.3185,88456.3406,100494.9008,82391.4314,106552.6911,87458.8898,90906.3377,85483.9001,91266.4222,90026.7379,96052.3256,96081.0374,1485958.146
328.3766,461.5188,247.3244,105.6693,162.2674,381.2375,566,167.8945,0,102.8865,0,89.3519,455.4968,334.8754,0,42.1445,0,262.4569,0,93.368,10.0257,566,566,347.3842,463.6598,472.965,566,566,566,462.919,244.4591,538.8442,105531.027,101400.1892,97822.4134,96514.8598,93668.234,83717.7038,99531.4901,96493.7405,85994.7703,89343.6777,72799.6971,79005.2931,89893.8582,97315.38,98605.7822,76033.1466,1463671.263
389.7427,0,459.4608,477.7779,362.2979,566,0,428.7444,96.5187,458.978,123.4855,566,566,342.4389,0,0,54.3461,566,207.9626,0,0,164.3791,76.8543,294.3867,566,504.8569,0,566,31.5093,566,163.2495,0,87326.1177,86282.4214,89517.1976,100912.3558,96646.3179,98207.779,86266.9457,94979.1559,90794.0094,94850.1176,95253.3391,95855.272,103415.8311,89252.2653,88205.6583,93424.3408,1491189.125
566,400.6452,466.5024,555.7514,245.3933,128.4414,287.4627,566,498.6917,158.2909,0,559.8475,184.7944,412.7161,0,566,566,466.7626,0,258.6268,29.4509,223.129,566,490.516,290.0464,380.309,321.377,0,0,0,0,360.8852,93267.6637,87445.7617,96921.5759,100586.6535,90677.6007,92816.1035,85205.1531,97532.4753,87865.4252,87343.2842,87602.6597,105775.6023,93272.3047,92422.9509,94012.9566,94179.7267,1486927.898
361.2504,385.6495,463.5419,496.3512,320.4428,211.8074,143.0124,0,368.4971,0,392.2508,159.8627,554.755,411.2855,566,511.9257,0,566,414.3933,0,566,566,566,566,478.599,215.3652,187.3628,5.1742,0,0,566,566,88497.6216,85418.8329,100812.022,94867.3545,81214.2555,80855.6327,79808.1971,84760.4667,92399.5413,96008.9725,97869.7582,94985.4618,104125.8247,91338.6597,96660.6646,86831.7027,1456454.968
326.2625,151.7203,0,99.5468,248.3441,357.7641,358.8542,566,0,95.8417,513.4392,566,560.4926,19.9788,0,566,317.9476,566,566,167.1941,492.2535,566,0,139.7167,432.7371,387.8115,0,477.6338,260.5849,76.2014,172.9658,49.0577,93622.3898,85223.0169,83990.0931,92704.0056,89955.4107,91354.7862,97857.8736,99076.5287,84203.7847,91076.9793,103620.4565,99130.7574,100002.488,96687.9445,88268.7233,100622.5078,1497397.746
366.9913,134.3882,79.3912,0,566,90.3694,0,348.0593,560.1337,0,211.7863,0,289.4541,450.309,154.1854,0,477.7563,149.3579,154.2144,497.096,537.8204,0,41.4928,298.2826,0,161.9522,566,109.3874,0,0,438.1415,326.3041,93846.6795,93321.0817,81472.498,86152.6625,97641.146,98531.6831,93603.6077,97501.8217,105831.6303,78681.7444,87704.6754,85201.4806,98308.7616,99542.786,90601.0644,92086.0253,1480029.348
438.5819,176.3302,127.803,566,386.4005,230.2178,566,0,128.8552,189.9686,0,338.3285,418.7372,0,0,0,537.67,153.8295,0,237.239,137.9253,27.102,0,198.9265,403.6051,257.1826,304.7582,332.0012,393.7738,474.8367,0,566,94706.304,93540.4083,97545.429,100897.9435,99212.5137,100126.0473,106273.1862,87543.9568,85480.5112,89492.5603,84376.4674,90782.7398,93863.4536,86420.0902,94418.2122,91260.284,1495940.108
87.5667,417.162,506.2501,0,283.5903,388.4951,103.4773,308.732,193.0088,519.7506,388.3958,400.6667,151.636,249.7686,566,313.0746,256.3552,566,362.3436,516.9523,327.7305,0,353.1427,403.3822,566,0,501.1081,79.1491,169.5009,0,485.0832,31.9818,93033.618,87547.226,101252.5788,85676.8006,95003.5282,102059.2029,84609.6077,87748.5012,85763.2937,106306.8345,87829.907,92811.7815,96519.7808,91866.9007,97373.7742,85398.3888,1480801.725
396.3964,0,566,90.9449,566,566,246.1627,249.0414,287.1499,96.1259,196.7711,375.6422,0,369.4283,418.1484,147.3521,412.8484,407.4845,463.8659,365.9316,301.7514,559.2433,566,138.5985,388.2245,177.9344,28.9847,203.333,319.8902,518.6153,566,566,93870.6147,80283.0337,98755.77,87005.1105,103292.8503,95299.3339,78385.4769,99657.6621,90485.1353,95190.5664,108406.9181,101206.6491,89137.1774,83548.1874,82483.2797,77281.3073,1464289.073
566,0,440.2394,0,194.7884,139.0021,409.5805,323.9574,387.0807,0,437.4884,231.5001,566,566,566,59.9039,566,150.3821,566,0,566,35.427,99.2027,122.6847,160.0085,504.1205,374.2004,51.7846,184.7184,36.0557,431.063,126.0199,95589.2292,80874.2041,89566.8412,95628.0645,88088.2844,91810.8648,98799.5934,83282.4986,87202.9235,88946.1188,92750.7446,95515.2613,100606.4593,106396.7766,95970.7146,84626.8589,1475655.438
433.3554,468.2606,284.3658,198.7181,471.5262,427.5444,293.7312,374.2992,118.7551,14.0445,513.2414,0,566,0,350.4968,294.3347,0,50.2815,378.6292,291.3187,490.0961,432.8507,181.2431,225.6118,26.3639,169.2055,218.3119,0,127.3412,453.2843,566,91.6261,105070.6305,99498.3917,86495.1381,86951.6668,92253.4584,93255.4409,84722.3204,86484.218,95034.9592,86841.4648,97211.9127,94288.6987,101373.1557,88198.2143,89707.3123,92072.3483,1479459.331
257.6663,0,344.2198,199.5982,305.3746,286.8994,189.4334,125.3922,449.0478,294.6776,79.0791,221.3814,566,94.9091,449.7627,566,177.589,353.3269,566,357.4273,103.8165,31.0022,22.2374,553.2049,375.3395,271.0731,220.66,142.3466,290.11,356.1616,311.7979,388.4109,91623.9315,80885.341,91390.8518,82098.4008,98839.9468,106933.8527,98577.6356,87522.8195,83079.3157,87612.9846,84685.4679,86994.3875,101939.4833,80279.4815,90207.0235,94342.6679,1447013.592
464.5703,229.1883,555.0197,79.3629,338.0776,0,0,351.025,30.5063,273.8992,494.8617,343.9285,27.1885,303.6743,236.9219,260.2705,221.938,172.3564,269.5598,336.2397,461.8232,515.9637,247.125,143.874,316.3455,566,288.7889,406.7593,373.5638,333.6317,438.0517,3.0479,97801.2613,92944.1806,100704.8624,82053.8827,88814.7204,83725.9379,92015.986,101788.8026,78318.0099,89917.9621,86240.4176,92840.9804,72013.9574,91015.0466,79312.1797,107509.6882,1437017.876
566,301.522,454.0651,215.3232,538.7622,563.4357,502.8905,222.5907,66.3902,139.1303,388.0271,477.5148,321.3032,566,111.9213,183.9656,119.5112,259.6817,328.6382,566,242.4231,425.4719,161.3332,350.8742,566,404.315,160.9531,389.8273,0,566,481.0484,108.2272,106102.409,86656.4336,95209.645,86643.8067,95421.2799,93956.0402,95430.7313,85823.0493,85827.5394,84695.008,90992.8751,87835.3646,105158.3361,94336.103,85972.2889,96604.7383,1476665.649
202.3802,0,222.2511,380.8481,362.759,549.5246,204.7029,72.6647,0,432.9632,566,248.9753,245.1305,566,444.5192,0,489.1618,0,566,566,324.0934,566,0,0,447.3367,317.5194,0,75.3703,225.7671,262.5021,547.7001,321.5273,89683.6809,91204.74,81920.3984,81878.8328,86060.9452,97461.3558,104198.5865,94783.5259,86150.2649,92988.3019,106229.5747,95903.2775,93736.3782,102245.1587,91734.5986,91458.7886,1487638.409
504.8956,455.3845,566,69.8503,566,248.2446,126.4625,350.5712,0.4559,121.1399,486.0526,115.0287,416.716,341.675,419.1055,89.4511,342.6,388.7128,504.4016,566,389.5976,432.0419,72.6143,350.2793,482.6661,433.1031,164.2143,381.8119,233.1164,275.2015,547.7494,296.7899,95447.929,81824.4218,93096.7135,83191.0179,96406.8276,81540.9967,103909.4256,85492.7881,81088.3748,75784.1089,106589.4456,80576.4799,101329.11,90883.5949,85388.6345,89467.3073,1432017.176
468.1296,364.6431,541.4629,92.1689,439.7294,566,397.1293,388.2524,138.9996,150.4467,351.9428,214.249,235.3695,282.9916,220.8348,269.8814,416.4502,64.0112,563.5163,383.012,293.6347,484.9845,139.3544,14.4357,195.9329,346.8359,332.1484,308.6162,92.0571,296.791,404.3703,566,92752.1506,100018.061,91222.6462,75257.0792,101729.2905,95322.9802,98623.4348,107137.0728,94443.6591,77442.1611,86520.9814,80479.9841,93439.9015,88095.7102,77227.7099,84845.4409,1444558.264
142.8863,352.8728,329.5405,0,492.5146,282.1818,94.1264,0,0,406.1534,255.8453,418.2666,154.4103,448.3096,390.7972,256.8239,0,0,514.5341,382.1029,318.506,566,42.5056,98.3389,566,158.2604,22.1568,56.6021,135.7545,460.3855,416.3454,492.4144,96253.4844,104759.9926,86621.9553,89615.5573,97639.2637,83027.3612,86976.9654,85615.9497,86502.8774,97766.4474,93709.882,100849.2187,86495.7703,94441.5674,91154.0928,82465.756,1463896.142
452.8894,176.3257,403.1384,264.4546,566,547.0885,98.3361,0,0,529.8326,253.8561,402.2518,566,484.5419,282.7695,186.7515,373.8656,0,542.8697,559.5313,258.3906,566,111.0735,100.4176,566,481.39,10.1215,33.7499,205.2176,566,351.0247,526.1107,98065.514,95219.8643,82345.7412,80481.7171,95697.6634,93380.9783,93846.6815,90242.3585,84977.1934,96957.4135,99447.1133,106050.7289,103486.8603,82451.6058,90534.0889,83903.8781,1477089.401
390.0064,106.5381,566,35.109,178.3764,445.4941,80.2646,0,0,87.4371,446.4475,343.267,543.8128,334.2735,236.0898,244.0913,357.8393,260.5609,566,368.6332,330.2469,560.5231,9.1221,15.0406,566,524.6142,21.2301,254.2945,0,344.1669,376.6301,317.2017,94576.3198,91762.1848,95936.4428,81254.8941,77502.503,88675.3473,101242.1606,94506.2332,84869.4703,89670.1303,98109.3256,102483.8375,106621.4737,87386.4942,76947.5429,86106.6564,1457651.017
566,93.495,258.7327,24.15,362.3896,491.5909,28.6686,0,0,385.495,566,149.3947,481.4197,459.3005,547.4522,363.2503,101.6563,60.9137,360.6864,232.05,283.2988,566,181.7522,284.5488,387.237,404.4196,199.1187,7.8644,252.6096,174.6596,436.7741,33.8269,105240.2968,89764.5728,83664.731,83415.9902,86990.8786,92324.4564,91100.313,81269.9008,83910.1691,88583.2438,99400.413,100000.584,89359.6166,92197.8953,94786.1659,104401.7605,1466410.988
447.1322,508.777,257.4483,206.7471,399.6644,375.9831,225.3597,162.3915,0,427.8296,248.6033,0,428.9551,500.1992,316.7325,293.0112,94.9699,0.6893,222.267,356.7805,191.3428,475.0645,290.4494,146.7658,515.0184,507.0427,0,154.2173,314.3275,117.6793,324.1804,463.5394,93730.3278,106139.6441,88273.5696,82687.6441,95394.738,84535.5208,83381.8333,92031.9788,88464.2869,90269.8955,100342.5519,88284.4807,95743.2935,98407.3026,85743.1966,81023.7567,1454454.021
479.003,0,63.6031,159.0608,385.8269,562.3226,54.7867,0,0,165.4852,522.7668,61.9931,382.1379,566,401.3279,160.9884,52.4278,72.1779,184.046,531.9309,171.2954,558.2765,239.8849,205.6686,437.131,327.1748,13.5768,0,23.6331,309.0455,388.1831,443.1707,93301.1871,92951.8163,93044.2216,88266.9083,99493.9456,96246.8684,82987.3116,80505.4862,84085.5825,87010.861,107373.0405,99577.5174,96058.4878,99150.4967,94504.407,89205.0769,1483763.215
566,381.6445,0,0,387.0437,453.4742,0,0,0,474.7754,566,38.7282,521.7856,488.0208,199.1756,101.358,355.5139,108.159,465.5122,412.7609,306.3974,455.1316,51.8596,216.1486,556.6129,531.3465,144.7987,0,0,83.5762,378.0559,276.39,99147.5083,92288.5581,83135.8614,86847.9493,94943.652,94996.0423,91162.9414,90494.5958,88838.5695,92485.0615,99305.2409,100913.5587,106345.0621,101062.9499,85942.8493,89208.394,1497118.795
449.2425,295.8351,0,274.444,274.719,566,0,0,0,445.4751,367.3414,107.3613,510.4472,369.614,286.1386,382.9752,300.2765,0,566,374.4504,181.6044,410.5244,15.5662,101.11,390.836,485.9262,209.4808,0,151.5003,143.3012,457.9964,566,94544.4858,106687.4923,88182.7144,89269.2041,83861.0542,96589.7707,93312.547,89183.7641,86460.3815,90935.7983,90039.3419,100342.1772,103732.621,98012.8145,86203.0136,89205.6218,1486562.802
328.2828,422.3784,11.7043,154.8364,566,566,70.6631,115.5124,39.0638,309.7295,380.3087,231.2098,366.8006,566,353.3346,240.2163,47.1762,124.2628,506.7198,472.3255,422.3332,556.913,135.5999,25.0112,559.2767,449.5932,26.7074,166.8652,210.2023,137.7386,481.4896,327.3424,92123.3254,93651.3572,84403.777,86202.0871,97891.1039,95192.2633,88510.9098,96935.2339,82880.6879,85595.3782,106202.8487,87744.3591,91829.7613,103112.813,86489.5908,94239.778,1473005.274
